R,VROT_DATA,VROT_DATA_ERROR
.4363323143660148,15,4.1
.8726646369366237,23.4,1.3
1.3089969759164215,29.2,1.5
1.7453293395100047,36.2,1.1
2.18166173592197,44,1.1
2.6179941733569194,52.1,1.2
3.0543266600194556,52.9,1.7
3.4906592041141855,54.8,2.2
3.9269918138457207,55,2.5
4.363324497418677,52,2
