R,VROT_DATA,VROT_DATA_ERROR
.24386128160000722,12.4,7
.7315838448458762,37.5,4
1.2193064082293092,56.5,4
2.1947515357757017,69.1,4
3.292127306275113,85.5,7.5
3.535988588997124,87.1,8.4
4.5358198500190765,105,4
5.121086931254158,111.6,6.7
5.80389852779211,116,4
6.803729798080765,124.2,4
8.827778484486329,134.6,4
10.43726300219537,140.1,4
14.631677308576888,143.9,5
