R,VROT_DATA,VROT_DATA_ERROR
2.011976786456734,27.9,3
3.621558255346032,42.8,1.5
5.231139792333465,53.2,1
6.840721427684878,56.8,1
8.450303191666125,60.3,1.1
10.059885114543063,61.4,1.2
11.669467226581569,63.1,1.3
13.279049558047532,66,1
