R,VROT_DATA,VROT_DATA_ERROR
.47996554450996526,11,13.3
.5247623287094131,11.9,13.8
.6847508438133352,15,7.1
.9983283340442485,19.5,3.8
1.305506284748407,23,12.5
1.4142984759446924,24.3,8.3
1.6766796437666156,27.3,6.8
1.868665864951793,29.4,13.1
2.566215809179346,35.9,5
3.743731345907305,47.1,12.9
3.961315744528246,49.1,17.5
4.1789001453018555,51.1,7
4.479678585429529,53.4,16.5
4.80605519594698,54.5,5
5.158029978592685,54.6,14.6
5.612397436198368,54,13.9
