R,VROT_DATA,VROT_DATA_ERROR
33.4522914236367,187.27,6.858
33.67530868519993,188.62,7.081
33.89832598633964,186.16,7.584
34.12134332731792,180.34,8.319
34.3443607083969,175.53,6.904
34.56737812983868,174.25,6.649
34.790395591905344,171.69,6.74
35.013413094859025,173.92,7.039
35.236430638961814,177.04,6.417
35.45944822447583,178.95,6.148
35.68246585166317,182.17,7.286
35.905483520785936,183.88,6.882
36.128501232106245,183.97,7.386
36.351518985886194,184.63,7.582
36.57453678238792,184.52,7.973
36.79755462187349,185.53,7.479
37.02057250460503,186.94,7.822
37.24359043084465,187.58,7.955
37.46660840085446,188.98,11.023
37.689626414896566,190.69,12.008
37.91264447323307,192.07,10.867
38.13566257612609,193.36,11.537
38.35868072383773,193.68,11.04
38.5816989166301,192.94,11.021
38.80471715476532,191.66,11.591
39.02773543850548,189.94,11.834
39.2507537681127,189.4,11.23
39.473772143849104,185.77,10.484
39.69679056597678,187.3,10.344
39.91980903475785,187.41,10.512
40.14282755045441,176.86,9.322
40.36584611332859,175.9,9.464
40.5888647236425,165.96,14.808
40.81188338165824,167.56,12.605
41.03490208763793,159.6,15.264
41.25792084184368,162.02,15.451
41.48093964453761,176.58,16.581
41.70395849598182,163.7,15.17
41.92697739643841,160.06,14.131
42.14999634616953,158.89,15.759
42.37301534543727,160.74,16.27
42.59603439450375,161.91,16.246
42.81905349363106,165.02,16.427
43.04207264308135,166.24,16.131
43.2650918431167,166.46,17.638
43.48811109399926,166.48,17.862
43.71113039599111,167.93,18.25
43.934149749354404,167.52,18.856
44.15716915435122,169.93,19.241
44.38018861124369,170.67,18.731
