R,VROT_DATA,VROT_DATA_ERROR
.57828575905585,18.4,4.7
.7493280260198069,21.8,4.7
.8796459438090086,23.8,4.7
1.0588330809452091,26.2,4.7
1.221730478549737,28.3,4.7
1.4090624860808387,30.4,4.7
1.604539363878901,33,4.7
1.775581632306792,35.2,5.5
2.0362174706309117,37.8,4.7
2.5330545402563542,39.9,4.7
2.8344147321324784,39.9,4.7
