R,VROT_DATA,VROT_DATA_ERROR
2.8914288340985688,253.21,21.47
3.097959471440582,247.9,22.377
3.3044901100932793,251.45,25.327
3.5110207501440396,242.72,21.944
3.7175513916802396,254.92,19.77
3.9240820347892633,254.72,19.105
4.130612679558485,253.14,18.992
4.337143326075287,260.46,17.047
4.543673974427046,263.4,16.199
4.750204624701142,262.25,16.095
4.956735276984952,266.69,15.379
5.163265931365857,267.36,14.733
5.369796587931238,267.38,14.497
5.576327246768469,268.1,13.272
5.782857907964932,265.71,13.406
5.989388571608005,261.4,12.312
6.195919237785069,260.84,11.887
6.4024499065835005,257.48,9.699
6.60898057809068,258.68,8.035
6.815511252393985,258.01,5.408
7.022041929580795,257.82,5.18
7.2285726097384915,259.6,5.583
7.435103292954449,259.61,7.152
7.641633979316053,260.63,8.473
7.848164668910674,262.75,11.085
8.054695361825699,263.41,12.882
8.2612260581485,264.82,14.637
8.467756757966463,263.75,15.44
8.674287461366964,263.44,15.764
8.880818168437381,259.63,13.863
9.087348879265091,256.63,14.445
9.293879593937477,251.54,13.042
9.500410312541916,249.46,13.035
9.706941035165794,248.26,13.145
9.913471761896478,248.02,13.918
10.120002492821357,248.59,15.031
10.326533228027802,246.32,13.459
10.5330639676032,248.75,15.189
10.739594711634926,248.75,14.546
10.946125460210359,249.68,14.306
11.152656213416877,250.15,14.788
11.359186971341865,249.74,13.005
11.565717734072694,251.03,11.384
11.77224850169675,249.18,11.276
11.978779274301408,250.29,10.968
12.185310051974048,249.95,10.751
12.391840834802052,250.97,9.954
12.598371622872795,250.07,10.229
12.804902416273656,248.04,11.556
13.01143321509202,246.45,11.683
13.217964019415264,245.62,11.06
13.42449482933076,244.78,10.319
13.631025644925899,243.49,9.46
13.837556466288051,243.11,8.674
14.0440872935046,243.63,8.475
14.25061812666292,243.05,7.548
14.457148965850399,241.41,7.192
14.663679811154408,240.44,7.384
14.870210662662327,239.29,6.595
15.076741520461546,238.82,12.437
15.283272384639428,239.2,6.425
15.489803255283366,239.59,6.707
15.696334132480732,240.03,7.201
15.902865016318906,240.52,7.69
16.109395906885272,241.07,7.845
16.3159268042672,242.1,7.967
16.522457708552082,242.49,8.44
16.728988619827287,243.09,8.508
16.935519538180202,243.48,8.693
17.1420504636982,243.99,9.866
17.34858139646866,242.28,9.043
17.555112336578965,242.34,9.646
17.7616432841165,242.37,9.888
17.968174239168636,241.92,9.333
18.174705201822754,242.76,8.928
18.38123617216623,242.29,8.317
18.58776715028645,240.77,8.601
18.794298136270797,240.25,9.203
19.00082913020664,239.65,8.832
19.20736013218136,239.73,8.831
19.413891142282345,238.96,9.069
19.62042216059697,238.48,8.721
19.826953187212613,239.15,7.779
20.033484222216654,238.62,8.341
20.240015265696474,238.26,7.595
20.44654631773945,238.9,7.42
20.653077378432965,238.47,8.039
20.8596084478644,240.5,7.741
21.06613952612113,242.15,4.737
21.272670613290533,242.52,5.532
21.479201709460003,243.42,6.043
21.685732814716896,244.95,5.868
21.892263929148612,245.12,6.338
22.098795052842522,243.89,5.761
22.305326185886006,245.26,8.139
22.51185732836645,246.66,7.523
22.718388480371225,246.23,8.734
22.924919641987714,247.28,8.251
23.1314508133033,245.92,8.837
23.337981994405357,247.92,8.39
23.54451318538127,250.23,9.062
23.75104438631842,250.79,8.984
23.957575597304178,252.98,7.802
24.164106818425935,253.64,8.535
24.370638049771063,255.14,8.489
