R,VROT_DATA,VROT_DATA_ERROR
1.261000384765967,53.4,3
2.10166730853606,52.7,10.8
2.9423342331953264,67.6,13.4
3.7830011590994337,88.5,22.4
4.623668086604054,98.8,9.5
5.4643350160648545,89,12.6
6.3050019478375035,103.8,12.6
