R,VROT_DATA,VROT_DATA_ERROR
.047123889803880124,1.1,11.1
.43982297152958716,10,7
.7853981635512847,17.4,9.6
1.0838494658927713,23.5,11.2
1.4137166950125792,31,5.2
2.0577431908680155,40.9,5.9
2.30907060429781,44.8,4.5
2.8117254320212837,51.7,12.7
3.1415926634353064,55.7,4.5
3.7856191648022977,62,4.5
4.382521778485423,66.6,6.9
5.30929163208916,72.3,15.5
5.529203123993567,73.4,6
6.393141133027236,77.1,12.1
7.257079151152066,80.3,13.5
9.424778226598233,84.7,6
14.137167838326494,86.9,5.6
