R,VROT_DATA,VROT_DATA_ERROR
1.3982026564540961,14.5,4
1.6378945404761718,16.6,4
2.7964053137133593,24.7,4
3.9149674406415627,31.9,6.4
5.19332415892174,40.1,8.3
6.631475470005769,48.9,5.8
7.590243012918886,54.7,4
8.029678137425254,56.9,18.2
9.108291626837758,61.3,4.7
