R,VROT_DATA,VROT_DATA_ERROR
.6593466063238984,12.4,8.6
1.1635528347449324,21.9,6.2
1.9392547248179868,37.9,6.2
2.714956615255689,53.1,9.5
3.4906585062038995,68,6.2
4.4602858708292725,82.3,6.2
4.964492100934345,85.7,6.3
6.166830035928051,89.5,15.6
8.843001579454134,95.2,15.5
9.890199145020997,97.5,6.2
11.635528428674805,101.1,10.2
