R,VROT_DATA,VROT_DATA_ERROR
.2062397399445783,5.9,12
.7218390898289289,19.6,12
1.4436781798075013,36.3,12
2.3030104301846084,52.6,4.8
3.712315322384447,70.7,16.6
4.468527704703294,75.9,15.4
5.396606538956517,79.7,13.2
6.118445633526881,81.7,15.1
7.9058567306199325,84,12.1
10.311987069913046,86.3,12.4
11.240065921113539,86,13.2
