R,VROT_DATA,VROT_DATA_ERROR
.2462853500055739,10.7,4.9
.738856050063032,24.7,4.9
1.2314267502594216,38.9,4.9
3.6942802565670614,55,4.9
4.186850959542072,57.2,4.9
4.802564339378799,59.8,4.9
5.787705750127735,64.4,4.9
6.403419134009382,67.2,4.9
6.969875448837855,69.9,4.9
